Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00     745/745         bool __gnu_cxx::__ops::_Val_less_iter::operator()<std::pair<int, int>, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >(std::pair<int, int>&, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >) const [194]
                0.00    0.00     745/771         std::pair<int, int>::operator=(std::pair<int, int>&&) [193]
-----------------------------------------------
                0.00    0.00     102/102         std::pair<int, int>* std::__relocate_a<std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> > >(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [233]
[221]    0.0    0.00    0.00     102         std::pair<int, int>* std::__niter_base<std::pair<int, int>*>(std::pair<int, int>*) [221]
-----------------------------------------------
                0.00    0.00      68/68          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_check_len(unsigned long, char const*) const [244]
[222]    0.0    0.00    0.00      68         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::size() const [222]
-----------------------------------------------
                0.00    0.00      18/53          __gnu_cxx::new_allocator<std::pair<int, int> >::allocate(unsigned long, void const*) [240]
                0.00    0.00      35/53          std::allocator_traits<std::allocator<std::pair<int, int> > >::max_size(std::allocator<std::pair<int, int> > const&) [226]
[223]    0.0    0.00    0.00      53         __gnu_cxx::new_allocator<std::pair<int, int> >::max_size() const [223]
-----------------------------------------------
                0.00    0.00      20/40          void std::_Destroy_aux<false>::__destroy<Machine*>(Machine*, Machine*) [61]
                0.00    0.00      20/40          Machine* std::__uninitialized_default_n_1<false>::__uninit_default_n<Machine*, unsigned long>(Machine*, unsigned long) [358]
[224]    0.0    0.00    0.00      40         Machine* std::__addressof<Machine>(Machine&) [224]
-----------------------------------------------
                0.00    0.00       1/37          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_default_initialize(unsigned long) [371]
                0.00    0.00       2/37          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::~vector() [299]
                0.00    0.00      34/37          void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<int&, int&>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, int&, int&) [245]
[225]    0.0    0.00    0.00      37         std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_get_Tp_allocator() [225]
-----------------------------------------------
                0.00    0.00      35/35          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_max_size(std::allocator<std::pair<int, int> > const&) [228]
[226]    0.0    0.00    0.00      35         std::allocator_traits<std::allocator<std::pair<int, int> > >::max_size(std::allocator<std::pair<int, int> > const&) [226]
                0.00    0.00      35/53          __gnu_cxx::new_allocator<std::pair<int, int> >::max_size() const [223]
-----------------------------------------------
                0.00    0.00      35/35          std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::operator()() [160]
[227]    0.0    0.00    0.00      35         std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::_M_gen_rand() [227]
-----------------------------------------------
                0.00    0.00       1/35          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_check_init_len(unsigned long, std::allocator<std::pair<int, int> > const&) [370]
                0.00    0.00      34/35          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::max_size() const [230]
[228]    0.0    0.00    0.00      35         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_max_size(std::allocator<std::pair<int, int> > const&) [228]
                0.00    0.00      35/35          std::allocator_traits<std::allocator<std::pair<int, int> > >::max_size(std::allocator<std::pair<int, int> > const&) [226]
                0.00    0.00      35/41043       unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [142]
-----------------------------------------------
                0.00    0.00      34/34          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::max_size() const [230]
[229]    0.0    0.00    0.00      34         std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_get_Tp_allocator() const [229]
-----------------------------------------------
                0.00    0.00      34/34          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_check_len(unsigned long, char const*) const [244]
[230]    0.0    0.00    0.00      34         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::max_size() const [230]
                0.00    0.00      34/35          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_max_size(std::allocator<std::pair<int, int> > const&) [228]
                0.00    0.00      34/34          std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_get_Tp_allocator() const [229]
-----------------------------------------------
                0.00    0.00      34/34          void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<int&, int&>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, int&, int&) [245]
[231]    0.0    0.00    0.00      34         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_relocate(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [231]
                0.00    0.00      34/34          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_do_relocate(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&, std::integral_constant<bool, true>) [232]
-----------------------------------------------
                0.00    0.00      34/34          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_relocate(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [231]
[232]    0.0    0.00    0.00      34         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_do_relocate(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&, std::integral_constant<bool, true>) [232]
                0.00    0.00      34/34          std::pair<int, int>* std::__relocate_a<std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> > >(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [233]
-----------------------------------------------
                0.00    0.00      34/34          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_do_relocate(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&, std::integral_constant<bool, true>) [232]
[233]    0.0    0.00    0.00      34         std::pair<int, int>* std::__relocate_a<std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> > >(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [233]
                0.00    0.00     102/102         std::pair<int, int>* std::__niter_base<std::pair<int, int>*>(std::pair<int, int>*) [221]
                0.00    0.00      34/34          std::pair<int, int>* std::__relocate_a_1<std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> > >(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [234]
-----------------------------------------------
                0.00    0.00      34/34          std::pair<int, int>* std::__relocate_a<std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> > >(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [233]
[234]    0.0    0.00    0.00      34         std::pair<int, int>* std::__relocate_a_1<std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> > >(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [234]
                0.00    0.00  131070/196805      std::pair<int, int>* std::__addressof<std::pair<int, int> >(std::pair<int, int>&) [126]
                0.00    0.00   65535/65535       void std::__relocate_object_a<std::pair<int, int>, std::pair<int, int>, std::allocator<std::pair<int, int> > >(std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [139]
-----------------------------------------------
                0.00    0.00      20/20          void std::_Construct<Machine>(Machine*) [236]
[235]    0.0    0.00    0.00      20         Machine::Machine() [235]
                0.00    0.00      20/423         std::vector<int, std::allocator<int> >::vector() [204]
-----------------------------------------------
                0.00    0.00      20/20          Machine* std::__uninitialized_default_n_1<false>::__uninit_default_n<Machine*, unsigned long>(Machine*, unsigned long) [358]
[236]    0.0    0.00    0.00      20         void std::_Construct<Machine>(Machine*) [236]
                0.00    0.00      20/125857      operator new(unsigned long, void*) [131]
                0.00    0.00      20/20          Machine::Machine() [235]
-----------------------------------------------
                0.00    0.00       5/20          __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > std::__niter_wrap<__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int>*>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int>*) [253]
                0.00    0.00      15/20          __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > std::__copy_move_backward_a2<true, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >) [256]
[237]    0.0    0.00    0.00      20         std::pair<int, int>* std::__niter_base<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >) [237]
                0.00    0.00      20/2059640     __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::base() const [80]
-----------------------------------------------
                0.00    0.00       2/19          std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::~_Vector_base() [296]
                0.00    0.00      17/19          void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<int&, int&>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, int&, int&) [245]
[238]    0.0    0.00    0.00      19         std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_deallocate(std::pair<int, int>*, unsigned long) [238]
                0.00    0.00      18/18          std::allocator_traits<std::allocator<std::pair<int, int> > >::deallocate(std::allocator<std::pair<int, int> >&, std::pair<int, int>*, unsigned long) [242]
-----------------------------------------------
                0.00    0.00      18/18          std::allocator_traits<std::allocator<std::pair<int, int> > >::deallocate(std::allocator<std::pair<int, int> >&, std::pair<int, int>*, unsigned long) [242]
[239]    0.0    0.00    0.00      18         __gnu_cxx::new_allocator<std::pair<int, int> >::deallocate(std::pair<int, int>*, unsigned long) [239]
-----------------------------------------------
                0.00    0.00      18/18          std::allocator_traits<std::allocator<std::pair<int, int> > >::allocate(std::allocator<std::pair<int, int> >&, unsigned long) [243]
